date,value
2020-03-13,25.6292018711512
2020-03-14,24.89306808804744
2020-03-15,24.71402384816799
2020-03-16,25.64426895983826
2020-03-17,25.47790978773916
2020-03-18,25.545314390858948
2020-03-19,25.855588689303218
2020-03-20,25.597340431129034
2020-03-21,24.80782006603953
2020-03-22,26.91409268368346
2020-03-23,25.823449094270092
2020-03-24,23.531016636413753
2020-03-25,25.425622087775007
2020-03-26,23.89094391045714
2020-03-27,26.056436904342938
2020-03-28,27.000881597472524
2020-03-29,25.05151592968849
2020-03-30,25.81544036873466
2020-03-31,24.941456003927467
2020-04-01,26.019904675948634
2020-04-02,25.770698197646993
2020-04-03,27.207962979127174
2020-04-04,27.699826539632735
2020-04-05,26.07057713013625
2020-04-06,25.3231053220634
2020-04-07,25.01442009910468
2020-04-08,25.615489621984548
2020-04-09,23.419113672332376
2020-04-10,26.284179247988728
2020-04-11,27.27276355416965
2020-04-12,26.819632706008075
2020-04-13,27.80555509039971
2020-04-14,26.423739055679626
2020-04-15,27.537691957319982
2020-04-16,25.024057728358855
2020-04-17,25.90981190023414
2020-04-18,25.557064800874524
2020-04-19,25.86842665878553
2020-04-20,27.951193741859818
2020-04-21,26.13511241183197
2020-04-22,25.29910201640744
2020-04-23,23.624195324879047
2020-04-24,26.644755257534868
2020-04-25,25.892741977605883
2020-04-26,25.40588081595572
2020-04-27,24.990830317448474
2020-04-28,26.885321311390772
2020-04-29,25.345577956725165
2020-04-30,26.123603792300344
2020-05-01,26.793841748069397
2020-05-02,24.723824802611322
2020-05-03,25.613973788889798
2020-05-04,26.401154086867617
2020-05-05,24.302976411438255
2020-05-06,25.49393753059535
2020-05-07,25.319084935737102
2020-05-08,25.574482154066448
2020-05-09,27.46978346797014
2020-05-10,25.824952875554015
2020-05-11,25.544096406190814
2020-05-12,24.509106049514152
2020-05-13,25.04562276995668
2020-05-14,25.278710838932213
2020-05-15,25.191198553832837
2020-05-16,23.63391803515412
2020-05-17,25.229598673124556
2020-05-18,25.13468970878881
2020-05-19,25.095750535097206
2020-05-20,25.263331737657257
2020-05-21,24.867078626549752
2020-05-22,26.141925655591322
2020-05-23,24.78095539014504
2020-05-24,24.687133786506582
2020-05-25,23.532719161970228
2020-05-26,25.55397882209217
2020-05-27,24.142926779309327
2020-05-28,25.94977581197362
2020-05-29,21.550583099927923
2020-05-30,25.16173978710379
2020-05-31,24.982816058837052
2020-06-01,24.410106981254028
2020-06-02,22.925016623013292
2020-06-03,22.029089793077794
2020-06-04,24.226157036112927
2020-06-05,25.023283591112442
2020-06-06,23.88625792156417
2020-06-07,23.031411810873603
2020-06-08,23.218271458846313
2020-06-09,24.593221987621604
2020-06-10,23.018258699870724
2020-06-11,22.77626326830213
2020-06-12,24.47567284875884
2020-06-13,24.42405693498555
2020-06-14,21.73652160526223
2020-06-15,22.744163410099258
2020-06-16,21.587822711175093
2020-06-17,22.691976379349626
2020-06-18,22.769523052012925
2020-06-19,22.692082873940134
2020-06-20,21.930655060840664
2020-06-21,21.22748126710219
2020-06-22,20.640133201241945
2020-06-23,22.503311281531353
2020-06-24,22.06010673151217
2020-06-25,21.770376307092025
2020-06-26,21.831089859054938
2020-06-27,21.76140699924575
2020-06-28,23.171537455919395
2020-06-29,20.081245632255055
2020-06-30,23.940581763194615
2020-07-01,20.74278191407269
2020-07-02,21.488036683221733
2020-07-03,22.27239266180271
2020-07-04,22.309800441400096
2020-07-05,22.63581567190316
2020-07-06,20.3383496705441
2020-07-07,19.656876631961968
2020-07-08,21.334148364337825
2020-07-09,19.55487300795417
2020-07-10,20.687427448599585
2020-07-11,20.883496151139987
2020-07-12,20.719438448939496
2020-07-13,20.948607194221022
2020-07-14,20.646539406975837
2020-07-15,20.52825178749094
2020-07-16,20.360131171909778
2020-07-17,19.917940568589618
2020-07-18,20.27051531723574
2020-07-19,21.343906449479153
2020-07-20,21.79932315687665
2020-07-21,19.79893502657596
2020-07-22,19.298939033248995
2020-07-23,20.499759542048306
2020-07-24,20.36361928895966
2020-07-25,20.771103891045506
2020-07-26,19.509139745393615
2020-07-27,19.277587623414874
2020-07-28,20.277439469238782
2020-07-29,20.25371181960579
2020-07-30,18.435496869262927
2020-07-31,20.958342960772267
2020-08-01,20.505521508935956
2020-08-02,18.317047704360064
2020-08-03,19.980645721548814
2020-08-04,19.112189987373142
2020-08-05,18.329162493391713
2020-08-06,17.259338563003084
2020-08-07,19.675927659004806
2020-08-08,19.31607865352451
2020-08-09,19.915105380250136
2020-08-10,18.614985463781007
2020-08-11,18.375933663810173
2020-08-12,18.677782199347053
2020-08-13,18.380640673047495
2020-08-14,18.235133184207562
2020-08-15,18.99618533249387
2020-08-16,18.1155138998224
2020-08-17,19.264935405893414
2020-08-18,18.672595733235838
2020-08-19,18.850097856239756
2020-08-20,18.56265228854657
2020-08-21,19.30473250960282
2020-08-22,19.3151509387079
2020-08-23,17.762995619335825
2020-08-24,19.47456831832736
2020-08-25,17.39443172593751
2020-08-26,20.335946699617566
2020-08-27,18.213082296662446
2020-08-28,20.10026215369353
2020-08-29,20.010139827693724
2020-08-30,15.692088918163934
2020-08-31,17.8831301966395
2020-09-01,17.96816391795484
2020-09-02,18.6827623991675
2020-09-03,17.0730954924947
2020-09-04,19.577328621055646
2020-09-05,16.56335856157913
2020-09-06,17.363281034862247
2020-09-07,19.138635926263408
2020-09-08,17.51360085334143
2020-09-09,17.282434846700525
2020-09-10,17.58633657009324
2020-09-11,18.086799136710546
2020-09-12,17.471422685679187
2020-09-13,18.316426974178555
2020-09-14,17.533929479853835
2020-09-15,17.47936648424717
2020-09-16,15.351334162336657
2020-09-17,18.62654118829886
2020-09-18,16.865922700670804
2020-09-19,16.36523975967794
2020-09-20,18.69272196634678
2020-09-21,17.871332320995933
2020-09-22,18.91113616910412
2020-09-23,17.073997224971325
2020-09-24,17.17462042236978
2020-09-25,19.372187217604335
2020-09-26,17.803365011511016
2020-09-27,15.625648996178214
2020-09-28,17.03931822845237
2020-09-29,18.433158766553195
2020-09-30,18.445106258315704
2020-10-01,18.120359827362904
2020-10-02,17.167153673455644
2020-10-03,17.50652776490591
2020-10-04,18.13413402737844
2020-10-05,16.225024524273806
2020-10-06,17.481896369328545
2020-10-07,16.970336468323605
2020-10-08,18.36742345521012
2020-10-09,19.06350717117234
2020-10-10,18.77257396420524
2020-10-11,17.831067701249832
2020-10-12,18.8498735072195
2020-10-13,17.275284411385673
2020-10-14,18.001925075136604
2020-10-15,17.58773374892975
2020-10-16,18.106930154924743
2020-10-17,17.82426595849826
2020-10-18,17.805120685567317
2020-10-19,18.862692383016842
2020-10-20,18.51051371589263
2020-10-21,17.845639625603063
2020-10-22,17.88961084828967
2020-10-23,18.60452712429228
2020-10-24,16.93784600455856
2020-10-25,19.514636615711197
2020-10-26,18.911746722773874
2020-10-27,19.93341401776812
2020-10-28,19.613954393974712
2020-10-29,18.102116756151798
2020-10-30,17.613434740951597
2020-10-31,19.755630628217297
2020-11-01,17.53096508153534
2020-11-02,19.15631045861974
2020-11-03,18.10768314867792
2020-11-04,19.016537292714194
2020-11-05,19.470935818859115
2020-11-06,19.262433961738605
2020-11-07,19.024530544180728
2020-11-08,18.65440772539198
2020-11-09,18.586397029710383
2020-11-10,17.434529188915864
2020-11-11,20.23250448308679
2020-11-12,18.276286243846922
2020-11-13,19.76508074363561
2020-11-14,18.726876384770687
2020-11-15,19.450107525588756
2020-11-16,18.497780759962115
2020-11-17,20.79628546886584
2020-11-18,20.724447122465794
2020-11-19,19.879331929726018
2020-11-20,19.81914675641858
2020-11-21,20.091698359835025
2020-11-22,22.34825317046412
2020-11-23,20.148869576861227
2020-11-24,20.435214435497553
2020-11-25,20.2728343777673
2020-11-26,22.15973957013042
2020-11-27,20.50566631645416
2020-11-28,20.729857660791396
2020-11-29,20.440456124853032
2020-11-30,19.97265723425907
2020-12-01,20.71908283740605
2020-12-02,22.022973567118964
2020-12-03,20.946663683602488
2020-12-04,21.89656324786264
2020-12-05,22.61633752398923
2020-12-06,21.23388153120053
2020-12-07,22.044931873462616
2020-12-08,21.54578791697066
2020-12-09,22.189862988844954
2020-12-10,22.322144471038342
2020-12-11,22.04620568688374
2020-12-12,21.202688171153362
2020-12-13,22.43672869301373
2020-12-14,23.1375688499613
2020-12-15,24.797796440499205
2020-12-16,20.065769630898412
2020-12-17,21.603459044741435
2020-12-18,24.264895171073576
2020-12-19,22.18027129876436
2020-12-20,22.93908191691626
2020-12-21,21.76919136369883
2020-12-22,21.89309530051021
2020-12-23,24.537154962993544
2020-12-24,22.137318563666824
2020-12-25,22.207682585842488
2020-12-26,21.664474109057263
2020-12-27,24.19494091815999
2020-12-28,22.521021044987805
2020-12-29,23.862313936444785
2020-12-30,22.682121420108004
2020-12-31,22.316691692013144
2021-01-01,24.539132718471482
2021-01-02,23.715621571244156
2021-01-03,22.818255004756573
2021-01-04,24.36090608203084
2021-01-05,24.888821920213562
2021-01-06,25.98902799056225
2021-01-07,25.10509893367522
2021-01-08,22.41242054564946
2021-01-09,25.55802417790905
2021-01-10,25.35970230919297
2021-01-11,24.53144700611419
2021-01-12,25.429655821098894
2021-01-13,24.402330636379183
2021-01-14,23.321969131280984
2021-01-15,24.53019645489933
2021-01-16,23.69682188397843
2021-01-17,23.98154007702216
2021-01-18,26.322370573063015
2021-01-19,24.283532590190237
2021-01-20,25.806523060528907
2021-01-21,27.341477569893357
2021-01-22,25.01136516808703
2021-01-23,26.955069670117254
2021-01-24,24.639541998242798
2021-01-25,26.483392393881456
2021-01-26,25.284172878767787
2021-01-27,25.96259733991423
2021-01-28,28.595580199149524
2021-01-29,25.357991595882513
2021-01-30,25.1293602010601
2021-01-31,27.451370742119238
2021-02-01,27.747464319362354
2021-02-02,26.620619301193795
2021-02-03,28.732842864440816
2021-02-04,26.014775469199495
2021-02-05,27.810971912223927
2021-02-06,25.552763712916395
2021-02-07,26.192045873753496
2021-02-08,27.40459698948448
2021-02-09,26.25842464789499
2021-02-10,26.655441735569536
2021-02-11,27.41240920920246
2021-02-12,27.121343617573235
2021-02-13,28.688733577242267
2021-02-14,27.274682020856332
2021-02-15,28.103481526239065
2021-02-16,26.37191831336009
2021-02-17,27.834284136870004
2021-02-18,28.934212911856747
2021-02-19,27.582528068597522
2021-02-20,27.919611304225246
2021-02-21,29.11286934679926
2021-02-22,29.234602694537095
2021-02-23,27.025879198039146
2021-02-24,28.44800451047271
2021-02-25,28.0805109244411
2021-02-26,28.51196305519634
2021-02-27,28.139266419228445
2021-02-28,27.052848087978763
2021-03-01,28.082707632838837
2021-03-02,28.955005979563442
2021-03-03,27.68528287127868
2021-03-04,30.384348250385862
2021-03-05,29.6045625099725
2021-03-06,28.767127471093143
2021-03-07,29.302844958063922
2021-03-08,29.53497247289551
2021-03-09,30.3455883130276
2021-03-10,29.799878185174
2021-03-11,28.907529237341233
2021-03-12,29.10648217170956
2021-03-13,29.42261378988223
2021-03-14,29.742528159302125
2021-03-15,29.387222244352614
2021-03-16,28.67628458894055
2021-03-17,29.060892854917498
2021-03-18,26.701354406840696
2021-03-19,28.828186936266256
2021-03-20,28.499796472519147
2021-03-21,29.73681519164994
2021-03-22,30.622453837104565
2021-03-23,30.26357506713561
2021-03-24,28.905958570309803
2021-03-25,28.89641717639307
2021-03-26,29.251905026283552
2021-03-27,29.56923177107292
2021-03-28,28.41720505493027
2021-03-29,29.857652198300816
2021-03-30,29.385469464493347
2021-03-31,28.414360442552596
2021-04-01,29.171789294571074
2021-04-02,28.340055670202972
2021-04-03,31.071204100258086
2021-04-04,29.754927058008555
2021-04-05,29.214095765776392
2021-04-06,28.95343780786643
2021-04-07,28.006185093323964
2021-04-08,29.560985376555415
2021-04-09,29.70767860451034
2021-04-10,29.587597780934974
2021-04-11,28.33010570609338
2021-04-12,28.54569096830929
2021-04-13,29.490084889633213
2021-04-14,28.36792906639927
2021-04-15,28.86718614840606
2021-04-16,28.47148925535349
2021-04-17,29.83000611967298
2021-04-18,29.438742993870605
2021-04-19,29.01055658595179
2021-04-20,30.719869464918837
2021-04-21,29.401122109465856
2021-04-22,30.841737485005428
2021-04-23,29.511378981875517
2021-04-24,29.77908450966626
2021-04-25,30.783963304169248
2021-04-26,29.699829952321277
2021-04-27,30.2913207247702
2021-04-28,30.578621724141197
2021-04-29,31.63746693590856
2021-04-30,27.954902998780426
2021-05-01,29.749736505426974
2021-05-02,26.59745954242927
2021-05-03,31.088241929946683
2021-05-04,29.154296878951147
2021-05-05,28.90597399157225
2021-05-06,29.190126959538397
2021-05-07,29.621811515453857
2021-05-08,29.87609062966575
2021-05-09,29.23979935499062
2021-05-10,27.81379381883485
2021-05-11,28.40882001070502
2021-05-12,29.82628957230528
2021-05-13,28.59140084989074
2021-05-14,29.048687062013332
2021-05-15,27.17494355814396
2021-05-16,28.28198402615171
2021-05-17,27.9623586248685
2021-05-18,29.947877324279304
2021-05-19,29.84203561423235
2021-05-20,28.835168586996247
2021-05-21,27.671973953323047
2021-05-22,27.84161813639196
2021-05-23,30.492868320047037
2021-05-24,29.93129449409673
2021-05-25,27.82440384164166
2021-05-26,29.318934288912594
2021-05-27,27.21509909703501
2021-05-28,28.000986861544366
2021-05-29,28.297567774742316
2021-05-30,27.711896696191523
2021-05-31,27.599542139318626
2021-06-01,27.956066526755237
2021-06-02,26.24848318843646
2021-06-03,28.150851522065274
2021-06-04,27.725718285151316
2021-06-05,26.054996946829608
2021-06-06,27.45480904229574
2021-06-07,26.621596999671997
2021-06-08,26.901704279819032
2021-06-09,28.643277587280945
2021-06-10,25.889270588557302
2021-06-11,28.395351161534066
2021-06-12,27.45909344397723
2021-06-13,26.801182325648575
2021-06-14,27.540087614257757
2021-06-15,26.25894621742426
2021-06-16,27.911547504223304
2021-06-17,25.948850515610907
2021-06-18,25.285722014485238
2021-06-19,26.451202555784167
2021-06-20,26.27183940515185
2021-06-21,27.108572962920405
2021-06-22,25.62469818529077
2021-06-23,25.298229215381316
2021-06-24,25.682609504955536
2021-06-25,26.643468388863873
2021-06-26,24.305138716964695
2021-06-27,26.7529185255937
2021-06-28,25.353978709106432
2021-06-29,25.976158632199812
2021-06-30,25.81706061028521
2021-07-01,23.676510952943985
2021-07-02,26.629246983879117
2021-07-03,26.637606784931123
2021-07-04,25.577476190997753
2021-07-05,24.404272798963795
2021-07-06,24.342625616042387
2021-07-07,26.159559992221112
2021-07-08,24.214302992762892
2021-07-09,24.87645305048823
2021-07-10,23.651578826437074
2021-07-11,25.319289804583597
2021-07-12,24.174375568128724
2021-07-13,24.68042069431559
2021-07-14,25.304293089170038
2021-07-15,24.137469020242822
2021-07-16,24.571545160722973
2021-07-17,23.943178245226488
2021-07-18,27.051025496597404
2021-07-19,23.34426768810679
2021-07-20,24.612907264839297
2021-07-21,23.23270907509626
2021-07-22,22.696556959904115
2021-07-23,23.79389291938894
2021-07-24,25.15928952421887
2021-07-25,22.371123418613227
2021-07-26,25.788306038989653
2021-07-27,23.79075510617143
2021-07-28,23.286972778558194
2021-07-29,23.201663953820447
2021-07-30,21.492694727272397
2021-07-31,23.647640348672773
2021-08-01,22.112154523368016
2021-08-02,22.592981232033164
2021-08-03,23.06088080987484
2021-08-04,22.813753752775217
2021-08-05,22.51642251042235
2021-08-06,21.51815454497527
2021-08-07,22.962320862945816
2021-08-08,23.30982052834758
2021-08-09,21.003883772917025
2021-08-10,22.62528441133671
2021-08-11,22.604563481933138
2021-08-12,23.405347718036737
2021-08-13,22.88605196284607
2021-08-14,22.952133295957676
2021-08-15,22.11480662536939
2021-08-16,22.42248660573524
2021-08-17,21.77364765130003
2021-08-18,20.916564718814417
2021-08-19,22.784079118223183
2021-08-20,21.91098591432245
2021-08-21,23.164815232121047
2021-08-22,20.979757381499603
2021-08-23,21.436680043341926
2021-08-24,21.81711166219153
2021-08-25,24.498011671506227
2021-08-26,21.95840199087289
2021-08-27,22.469674701281654
2021-08-28,22.583355129418443
2021-08-29,20.65637410488563
2021-08-30,21.1730133571356
2021-08-31,18.561556902089734
2021-09-01,20.995920617049727
2021-09-02,21.53658672007917
2021-09-03,21.428784231702558
2021-09-04,22.3988492097013
2021-09-05,20.4679817984408
2021-09-06,22.365956512717165
2021-09-07,21.142948021480734
2021-09-08,20.47827415866154
2021-09-09,18.956278362142204
2021-09-10,22.101973692858056
2021-09-11,20.841875239582713
2021-09-12,20.941348604849416
2021-09-13,21.667910802685338
2021-09-14,20.182887876489644
2021-09-15,21.328897727857516
2021-09-16,21.51559584634326
2021-09-17,20.871405973069894
2021-09-18,22.76103139524122
2021-09-19,21.50571113617293
2021-09-20,21.907693943874392
2021-09-21,19.83327658685512
2021-09-22,22.001766436519265
2021-09-23,21.599033173004216
2021-09-24,20.296366633379577
2021-09-25,21.915670307460452
2021-09-26,20.51116425080257
2021-09-27,20.945289415168666
2021-09-28,22.096295565697353
2021-09-29,21.462262545511525
2021-09-30,22.798184666565014
2021-10-01,20.91690086568608
2021-10-02,20.18039733021499
2021-10-03,21.212202273798756
2021-10-04,22.119647505689997
2021-10-05,20.51879217787264
2021-10-06,19.926376523400585
2021-10-07,22.07795118473488
2021-10-08,18.484196328950045
2021-10-09,20.741585120234525
2021-10-10,21.142099323273815
2021-10-11,22.099273002343526
2021-10-12,22.12004685894731
2021-10-13,20.852533882509636
2021-10-14,20.271178537087984
2021-10-15,21.41482523272736
2021-10-16,21.159813351051078
2021-10-17,22.223039261941274
2021-10-18,22.58887977068843
2021-10-19,20.814115124302866
2021-10-20,22.75920093619577
2021-10-21,22.691296654057915
2021-10-22,22.45288365413208
2021-10-23,22.873373181219087
2021-10-24,22.237726417116132
2021-10-25,23.12593298918008
2021-10-26,22.25737259791956
2021-10-27,21.843452571635055
2021-10-28,22.748664277636426
2021-10-29,22.648437728555027
2021-10-30,22.047513957382353
2021-10-31,22.039923731330475
2021-11-01,23.041974807168238
2021-11-02,22.246374707951283
2021-11-03,23.526378798421852
2021-11-04,23.142641239181103
2021-11-05,22.983170943243948
2021-11-06,22.900552388074257
2021-11-07,23.216205160361483
2021-11-08,24.179596166947228
2021-11-09,23.403141245621114
2021-11-10,22.449076007021894
2021-11-11,21.8215366610641
2021-11-12,22.991384371184683
2021-11-13,22.4602644122953
2021-11-14,24.486759696495447
2021-11-15,23.14759956282866
2021-11-16,23.149961479907596
2021-11-17,24.732508983689925
2021-11-18,23.230287206216385
2021-11-19,22.40169842105925
2021-11-20,22.81049300845931
2021-11-21,23.7672951843024
2021-11-22,23.199373277594166
2021-11-23,22.842485960013757
2021-11-24,24.202665240762474
2021-11-25,25.569483617827807
2021-11-26,24.39442274304981
2021-11-27,23.188619564689777
2021-11-28,24.930247496503174
2021-11-29,25.71684230389065
2021-11-30,25.60245318926834
2021-12-01,25.471531529784208
2021-12-02,24.580720303274447
2021-12-03,24.880991110660723
2021-12-04,25.442834906107127
2021-12-05,24.524434577753333
2021-12-06,26.084651923817695
2021-12-07,24.517963035437607
2021-12-08,24.282285052282035
2021-12-09,25.301766871548843
2021-12-10,25.44474661885138
2021-12-11,24.14736178518752
2021-12-12,25.671998926735526
2021-12-13,24.791819248821973
2021-12-14,26.40282463095818
2021-12-15,25.811738234513154
2021-12-16,26.28140914049203
2021-12-17,27.069803025733556
2021-12-18,25.16398333113409
2021-12-19,26.049802453372752
2021-12-20,23.898907223214206
2021-12-21,26.983593092593516
2021-12-22,26.287884546803472
2021-12-23,28.394450737010658
2021-12-24,28.208041199382915
2021-12-25,26.554577213960386
2021-12-26,27.746557869518675
2021-12-27,27.925611488566243
2021-12-28,26.540869040796608
2021-12-29,25.743358309535193
2021-12-30,26.327712842146173
2021-12-31,27.090715848982935
2022-01-01,26.598224933171164
2022-01-02,27.638337249399072
2022-01-03,28.908517248812725
2022-01-04,27.60821594557172
2022-01-05,27.99509194965982
2022-01-06,27.87403246402332
2022-01-07,29.206635050001456
2022-01-08,26.502141965564714
2022-01-09,30.666210901123634
2022-01-10,28.255531341459744
2022-01-11,29.112562118663647
2022-01-12,25.89317262687549
2022-01-13,29.181355731689223
2022-01-14,28.681897354989616
2022-01-15,29.13587682134964
2022-01-16,27.35436401220427
2022-01-17,30.229414480383053
2022-01-18,27.89267819721052
2022-01-19,28.463569870208666
2022-01-20,29.253620632313556
2022-01-21,30.294294317154634
2022-01-22,29.117708930697518
2022-01-23,31.334735547827155
2022-01-24,29.22419332128221
2022-01-25,30.156719195619683
2022-01-26,29.760114626396238
2022-01-27,30.4519967471603
2022-01-28,31.862170504376696
2022-01-29,29.72211922303155
2022-01-30,31.38839913864668
2022-01-31,30.46967121988864
2022-02-01,30.743480551114057
2022-02-02,31.751460244740315
2022-02-03,30.852938392251552
2022-02-04,32.367848854514364
2022-02-05,32.34228023619891
2022-02-06,29.6510499090667
2022-02-07,32.58392260957433
2022-02-08,30.85359829493205
2022-02-09,31.902541811060143
2022-02-10,29.892707192817625
2022-02-11,30.953056166513573
2022-02-12,30.82708846732842
2022-02-13,31.46445577675799
2022-02-14,31.17461621463793
2022-02-15,30.432139233610023
2022-02-16,31.156910597558287
2022-02-17,30.273381509679965
2022-02-18,31.87455327884417
2022-02-19,32.95890067480085
2022-02-20,31.38643452849849
2022-02-21,31.634786952350904
2022-02-22,33.317460541205584
2022-02-23,30.323968447375844
2022-02-24,32.20099122867714
2022-02-25,31.323507760005036
2022-02-26,33.192672881420016
2022-02-27,31.14470204234555
2022-02-28,31.369611190208193
2022-03-01,33.16072976730119
2022-03-02,33.97197174548989
2022-03-03,32.95800116036925
2022-03-04,29.793154992846194
2022-03-05,31.675092880143307
2022-03-06,32.82864310282959
2022-03-07,30.755227165966993
2022-03-08,36.29156973800998
2022-03-09,30.84564091051291
2022-03-10,31.78569635839192
2022-03-11,31.47344550318604
2022-03-12,30.921519720279207
2022-03-13,31.62769444117505
2022-03-14,32.88192809542233
2022-03-15,33.5248984528747
2022-03-16,33.346097614200666
2022-03-17,34.4364569186792
2022-03-18,34.51140577055839
2022-03-19,32.55553669766689
2022-03-20,32.796067990267524
2022-03-21,36.12004444402097
2022-03-22,32.346458440316226
2022-03-23,34.29571772668925
2022-03-24,33.53710689836586
2022-03-25,33.77291058569986
2022-03-26,32.571877439760584
2022-03-27,33.87487823194073
2022-03-28,32.40655381943382
2022-03-29,34.172644266959104
2022-03-30,31.17845412005267
2022-03-31,31.66300180060416
2022-04-01,30.92882271770482
2022-04-02,31.315742625346186
2022-04-03,33.67646897358485
2022-04-04,33.49804718830471
2022-04-05,33.68986715351662
2022-04-06,31.879668134094995
2022-04-07,33.54389528420267
2022-04-08,32.62848357271241
2022-04-09,32.86697944231466
2022-04-10,31.86605145746998
2022-04-11,33.37228200380353
2022-04-12,33.38158895788309
2022-04-13,33.718187869636516
2022-04-14,33.22251817812419
2022-04-15,32.112919372305356
2022-04-16,31.007902170672672
2022-04-17,34.88520773978444
2022-04-18,34.48473773018617
2022-04-19,32.30788136216285
2022-04-20,32.80968036783308
2022-04-21,33.88715169952407
2022-04-22,32.3124669967799
2022-04-23,33.444326404991536
2022-04-24,31.84377746851907
2022-04-25,33.11306526001274
2022-04-26,32.02271779512379
2022-04-27,30.554854056086114
2022-04-28,33.939871668401835
2022-04-29,32.98391007715692
2022-04-30,32.45241711057621
2022-05-01,31.748802362097486
2022-05-02,32.586932209403976
2022-05-03,32.102358977991
2022-05-04,33.170473900274146
2022-05-05,30.84991422721035
2022-05-06,32.15257210231214
2022-05-07,31.81900071872047
2022-05-08,33.52888931407245
2022-05-09,33.848202471362555
2022-05-10,34.367955147303284
2022-05-11,32.756671500347146
2022-05-12,30.09854260132515
2022-05-13,33.090198529693666
2022-05-14,31.863070223273155
2022-05-15,32.210904817355654
2022-05-16,31.998853974073043
2022-05-17,29.805049146765413
2022-05-18,32.59281156654883
2022-05-19,30.250954825557525
2022-05-20,32.454590382667085
2022-05-21,32.2523173952537
2022-05-22,30.86099859408095
2022-05-23,30.231702068958164
2022-05-24,31.07103783725838
2022-05-25,31.451362611607163
2022-05-26,31.757588892189368
2022-05-27,31.57446900703107
2022-05-28,32.43416815110293
2022-05-29,30.4353308749374
2022-05-30,31.60884250895949
2022-05-31,30.525188710471205
2022-06-01,31.047407410495076
2022-06-02,30.245842230067613
2022-06-03,31.813207258947635
2022-06-04,31.103967957180565
2022-06-05,31.74934773015081
2022-06-06,31.476923041820044
2022-06-07,31.70625914100269
2022-06-08,32.695990491203176
2022-06-09,30.64766544936829
2022-06-10,29.797271866164266
2022-06-11,30.67552427108762
2022-06-12,31.297142583759836
2022-06-13,30.110252255991806
2022-06-14,28.97863299531366
2022-06-15,30.65664843671475
2022-06-16,30.84738982545948
2022-06-17,30.6284339733385
2022-06-18,30.589227607273415
2022-06-19,29.772911179765746
2022-06-20,29.309978884124735
2022-06-21,29.969714419224946
2022-06-22,28.781713459783106
2022-06-23,31.27066471445297
2022-06-24,29.22568323928465
2022-06-25,29.116916676594045
2022-06-26,31.133921566105915
2022-06-27,29.568142160694812
2022-06-28,29.629716788591505
2022-06-29,31.014835688793706
2022-06-30,29.258853604677896
2022-07-01,28.187070764878644
2022-07-02,29.461113603423208
2022-07-03,30.241222934852196
2022-07-04,26.915746021932506
2022-07-05,30.140937251568328
2022-07-06,30.27176931834228
2022-07-07,26.413715045402473
2022-07-08,28.098763072101374
2022-07-09,29.568758422774795
2022-07-10,28.61483960578073
2022-07-11,29.19228762983322
2022-07-12,28.569278078134893
2022-07-13,28.862953950228256
2022-07-14,29.54397511552203
2022-07-15,28.61041755327185
2022-07-16,29.382704513326665
2022-07-17,27.833056447821605
2022-07-18,27.106865096584787
2022-07-19,27.282558212970027
2022-07-20,26.03020029722112
